SeqNo;Type;DHID;Parent;Name;Latitude;Longitude;MunicipalityCode;Municipality;DistrictCode;District;Description;Authority;DelfiName;THID;TariffProvider;LastOperationDate;SEV
251823;S;de:09676:51016;de:09676:51016;Sulzbach/M., Spessartstr.;49,910816;9,162475;09676160;Sulzbach a. Main;;;;BEG;-;D925CC00C748;-;2026-12-12T00:00:00;nein
251824;Q;de:09676:51016:0:1;de:09676:51016;Sulzbach/M., Spessartstr. 01;49,910764;9,162448;00000000;-;-;-;;BEG;-;-;-;;nein
251825;Q;de:09676:51016:0:2;de:09676:51016;Sulzbach/M., Spessartstr. 02;49,910862;9,162501;00000000;-;-;-;;BEG;-;-;-;;nein
251826;S;de:09676:51017;de:09676:51017;Sulzbach/M., Jahnstr.;49,907998;9,152872;09676160;Sulzbach a. Main;;;;BEG;-;D925CC00C749;-;2026-12-11T00:00:00;nein
251827;Q;de:09676:51017:0:1;de:09676:51017;Sulzbach/M., Jahnstr. 01;49,907998;9,152872;00000000;-;-;-;;BEG;-;-;-;;nein
251828;Q;de:09676:51017:0:2;de:09676:51017;Sulzbach/M., Jahnstr. 02;49,908097;9,153015;00000000;-;-;-;;BEG;-;-;-;;nein
251829;S;de:09676:51018;de:09676:51018;Laudenbach, Aufseßring;49,740606;9,179363;09676135;Laudenbach;;;;BEG;-;D925CC00C74A;-;2026-12-12T00:00:00;nein
251830;Q;de:09676:51018:0:1;de:09676:51018;Laudenbach, Aufseßring 01;49,740606;9,179363;00000000;-;-;-;;BEG;-;-;-;;nein
251831;S;de:09676:51020;de:09676:51020;Wörth/M., Hofgut;49,792623;9,160956;09676169;Wörth a. Main;;;;BEG;-;D925CC00C74C;-;2026-12-11T00:00:00;nein
251832;Q;de:09676:51020:0:1;de:09676:51020;Wörth/M., Hofgut 01;49,792623;9,160956;00000000;-;-;-;;BEG;-;-;-;;nein
251833;Q;de:09676:51020:0:2;de:09676:51020;Wörth/M., Hofgut 02;49,792652;9,160813;00000000;-;-;-;;BEG;-;-;-;;nein
251834;S;de:09676:51021;de:09676:51021;Wörth/M., Mittlere Mühle;49,796201;9,141697;09676169;Wörth a. Main;;;;BEG;-;D925CC00C74D;-;2026-12-11T00:00:00;nein
251835;Q;de:09676:51021:0:1;de:09676:51021;Wörth/M., Mittlere Mühle 01;49,796074;9,141346;00000000;-;-;-;;BEG;-;-;-;;nein
251836;Q;de:09676:51021:0:2;de:09676:51021;Wörth/M., Mittlere Mühle 02;49,796335;9,142047;00000000;-;-;-;;BEG;-;-;-;;nein
251837;S;de:09676:51200;de:09676:51200;Soden, Oberdorf;49,928954;9,223982;09676160;Sulzbach a. Main;;;;BEG;-;D925CC00C800;-;2026-12-11T00:00:00;nein
251838;Q;de:09676:51200:0:1;de:09676:51200;Soden, Oberdorf 01;49,928971;9,223955;00000000;-;-;-;;BEG;-;-;-;;nein
251839;Q;de:09676:51200:0:2;de:09676:51200;Soden, Oberdorf 02;49,928937;9,224018;00000000;-;-;-;;BEG;-;-;-;;nein
251840;S;de:09676:51201;de:09676:51201;Soden, Roth;49,926623;9,216975;09676160;Sulzbach a. Main;;;;BEG;-;D925CC00C801;-;2026-12-11T00:00:00;nein
251841;Q;de:09676:51201:0:1;de:09676:51201;Soden, Roth 01;49,92645;9,216706;00000000;-;-;-;;BEG;-;-;-;;nein
251842;Q;de:09676:51201:0:2;de:09676:51201;Soden, Roth 02;49,926797;9,217245;00000000;-;-;-;;BEG;-;-;-;;nein
251843;S;de:09676:51202;de:09676:51202;Soden, Kirche;49,924414;9,212771;09676160;Sulzbach a. Main;;;;BEG;-;D925CC00C802;-;2026-12-12T00:00:00;nein
251844;Q;de:09676:51202:0:1;de:09676:51202;Soden, Kirche 01;49,924848;9,214155;00000000;-;-;-;;BEG;-;-;-;;nein
251845;Q;de:09676:51202:0:2;de:09676:51202;Soden, Kirche 02;49,925033;9,214649;00000000;-;-;-;;BEG;-;-;-;;nein
251846;Q;de:09676:51202:0:3;de:09676:51202;Soden, Kirche 03;49,924437;9,212699;00000000;-;-;-;;BEG;-;-;-;;nein
251847;Q;de:09676:51202:0:4;de:09676:51202;Soden, Kirche 04;49,924397;9,212852;00000000;-;-;-;;BEG;-;-;-;;nein
251848;S;de:09676:51203;de:09676:51203;Soden, Unterdorf;49,922806;9,208747;09676160;Sulzbach a. Main;;;;BEG;-;D925CC00C803;-;2026-12-12T00:00:00;nein
251849;Q;de:09676:51203:0:1;de:09676:51203;Soden, Unterdorf 01;49,922673;9,208423;00000000;-;-;-;;BEG;-;-;-;;nein
251850;Q;de:09676:51203:0:2;de:09676:51203;Soden, Unterdorf 02;49,922945;9,209079;00000000;-;-;-;;BEG;-;-;-;;nein
251851;S;de:09676:51204;de:09676:51204;Soden, Montessori-Schule;49,921997;9,201973;09676160;Sulzbach a. Main;;;;BEG;-;D925CC00C804;-;2026-12-12T00:00:00;nein
251852;Q;de:09676:51204:0:1;de:09676:51204;Soden, Montessori-Schule 01;49,921997;9,201973;00000000;-;-;-;;BEG;-;-;-;;nein
251853;Q;de:09676:51204:0:2;de:09676:51204;Soden, Montessori-Schule 02;49,921817;9,201399;00000000;-;-;-;;BEG;-;-;-;;nein
251854;S;de:09676:51205;de:09676:51205;Sulzbach/M., Buchenmühle;49,913396;9,182013;09676160;Sulzbach a. Main;;;;BEG;-;D925CC00C805;-;2026-12-12T00:00:00;nein
251855;Q;de:09676:51205:0:1;de:09676:51205;Sulzbach/M., Buchenmühle 01;49,91343;9,182273;00000000;-;-;-;;BEG;-;-;-;;nein
251856;Q;de:09676:51205:0:2;de:09676:51205;Sulzbach/M., Buchenmühle 02;49,913355;9,181743;00000000;-;-;-;;BEG;-;-;-;;nein
251857;S;de:09676:51207;de:09676:51207;Sulzbach/M., Schule;49,907327;9,158279;09676160;Sulzbach a. Main;;;;BEG;-;D925CC00C807;-;2026-12-11T00:00:00;nein
251858;Q;de:09676:51207:0:1;de:09676:51207;Sulzbach/M., Schule 01;49,907327;9,158279;00000000;-;-;-;;BEG;-;-;-;;nein
251859;S;de:09676:51208;de:09676:51208;Dornau;49,896247;9,185813;09676160;Sulzbach a. Main;;;;BEG;-;D925CC00C808;-;1999-12-31T00:00:00;nein
251860;Q;de:09676:51208:0:1;de:09676:51208;Dornau 01;49,89634;9,18699;00000000;-;-;-;;BEG;-;-;-;;nein
251861;Q;de:09676:51208:0:2;de:09676:51208;Dornau 02;49,896154;9,184636;00000000;-;-;-;;BEG;-;-;-;;nein
251862;S;de:09676:51210;de:09676:51210;Kleinwallstadt, Ostring-Händelstr.;49,866031;9,167972;09676133;Kleinwallstadt;;;;BEG;-;D925CC00C80A;-;2026-12-12T00:00:00;nein
251863;Q;de:09676:51210:0:1;de:09676:51210;Kleinwallstadt, Ostring-Händelstr. 01;49,866031;9,167972;00000000;-;-;-;;BEG;-;-;-;;nein
251864;Q;de:09676:51210:0:2;de:09676:51210;Kleinwallstadt, Ostring-Händelstr. 02;49,866031;9,167972;00000000;-;-;-;;BEG;-;-;-;;nein
251865;S;de:09676:51211;de:09676:51211;Elsenfeld, Gewerbegebiet Nord;49,855404;9,166607;09676121;Elsenfeld;;;;BEG;-;D925CC00C80B;-;2026-12-12T00:00:00;nein
251866;Q;de:09676:51211:0:1;de:09676:51211;Elsenfeld, Gewerbegebiet Nord 01;49,85585;9,167101;00000000;-;-;-;;BEG;-;-;-;;nein
251867;Q;de:09676:51211:0:2;de:09676:51211;Elsenfeld, Gewerbegebiet Nord 02;49,854953;9,166122;00000000;-;-;-;;BEG;-;-;-;;nein
251868;S;de:09676:51212;de:09676:51212;Dornau, Bürgerhaus;49,89612;9,184528;09676160;Sulzbach a. Main;;;;BEG;-;D925CC00C80C;-;2026-12-12T00:00:00;nein
251869;Q;de:09676:51212:0:1;de:09676:51212;Dornau, Bürgerhaus 01;49,89612;9,184528;00000000;-;-;-;;BEG;-;-;-;;nein
251870;S;de:09676:51213;de:09676:51213;Dornau, Sulzbacher Str.;49,898076;9,184501;09676160;Sulzbach a. Main;;;;BEG;-;D925CC00C80D;-;2026-12-12T00:00:00;nein
251871;Q;de:09676:51213:0:1;de:09676:51213;Dornau, Sulzbacher Str. 01;49,898076;9,184501;00000000;-;-;-;;BEG;-;-;-;;nein
251872;S;de:09676:51504;de:09676:51504;Röllfeld, Schule;49,765992;9,187214;09676134;Klingenberg a. Main;;;;BEG;-;D925CC00C930;-;2026-12-11T00:00:00;nein
251873;Q;de:09676:51504:0:1;de:09676:51504;Röllfeld, Schule 01;49,765992;9,187214;00000000;-;-;-;;BEG;-;-;-;;nein
251874;S;de:09676:51505;de:09676:51505;Mönchberg, Schule;49,79525;9,268009;09676141;Mönchberg;;;;BEG;-;D925CC00C931;-;2024-06-07T00:00:00;nein
251875;Q;de:09676:51505:0:1;de:09676:51505;Mönchberg, Schule 01;49,79525;9,268009;00000000;-;-;-;;BEG;-;-;-;;nein
251876;S;de:09676:52003;de:09676:52003;Erlenbach/M., Jugendzentrum;49,811154;9,146502;09676122;Erlenbach a. Main;;;;BEG;-;D925CC00CB23;-;2026-12-11T00:00:00;nein
251877;Q;de:09676:52003:0:1;de:09676:52003;Erlenbach/M., Jugendzentrum 01;49,811154;9,146502;00000000;-;-;-;;BEG;-;-;-;;nein
251878;S;de:09676:52004;de:09676:52004;Erlenbach/M., Liebigstr.;49,808667;9,149709;09676122;Erlenbach a. Main;;;;BEG;-;D925CC00CB24;-;2026-12-12T00:00:00;nein
251879;Q;de:09676:52004:0:1;de:09676:52004;Erlenbach/M., Liebigstr. 01;49,808667;9,149709;00000000;-;-;-;;BEG;-;-;-;;nein
251880;Q;de:09676:52004:0:2;de:09676:52004;Erlenbach/M., Liebigstr. 02;49,808644;9,1497;00000000;-;-;-;;BEG;-;-;-;;nein
251881;S;de:09676:52005;de:09676:52005;Mechenhard, Siedlung;49,797616;9,18495;09676122;Erlenbach a. Main;;;;BEG;-;D925CC00CB25;-;2026-12-12T00:00:00;nein
251882;Q;de:09676:52005:0:1;de:09676:52005;Mechenhard, Siedlung 01;49,797616;9,18495;00000000;-;-;-;;BEG;-;-;-;;nein
251883;Q;de:09676:52005:0:2;de:09676:52005;Mechenhard, Siedlung 02;49,797523;9,185031;00000000;-;-;-;;BEG;-;-;-;;nein
251884;S;de:09676:52007;de:09676:52007;Streit, Mechenharder Str.;49,80513;9,211352;09676122;Erlenbach a. Main;;;;BEG;-;D925CC00CB27;-;2026-12-12T00:00:00;nein
251885;Q;de:09676:52007:0:1;de:09676:52007;Streit, Mechenharder Str. 01;49,80513;9,211352;00000000;-;-;-;;BEG;-;-;-;;nein
251886;S;de:09676:52008;de:09676:52008;Streit, Streitberghalle;49,806777;9,212654;09676122;Erlenbach a. Main;;;;BEG;-;D925CC00CB28;-;2026-12-12T00:00:00;nein
251887;Q;de:09676:52008:0:1;de:09676:52008;Streit, Streitberghalle 01;49,806777;9,212654;00000000;-;-;-;;BEG;-;-;-;;nein
251888;Q;de:09676:52008:0:2;de:09676:52008;Streit, Streitberghalle 02;49,806777;9,212654;00000000;-;-;-;;BEG;-;-;-;;nein
251889;S;de:09676:52009;de:09676:52009;Wörth/M., Schule;49,792664;9,162654;09676169;Wörth a. Main;;;;BEG;-;D925CC00CB29;-;2026-12-11T00:00:00;nein
251890;Q;de:09676:52009:0:1;de:09676:52009;Wörth/M., Schule 01;49,792664;9,162654;00000000;-;-;-;;BEG;-;-;-;;nein
251891;Q;de:09676:52009:0:2;de:09676:52009;Wörth/M., Schule 02;49,792397;9,162987;00000000;-;-;-;;BEG;-;-;-;;nein
251892;S;de:09676:52010;de:09676:52010;Niedernberg, Wasserturm;49,914148;9,134609;09676144;Niedernberg;;;;BEG;-;D925CC00CB2A;-;2026-12-12T00:00:00;nein
251893;Q;de:09676:52010:0:1;de:09676:52010;Niedernberg, Wasserturm 01;49,914096;9,134681;00000000;-;-;-;;BEG;-;-;-;;nein
251894;Q;de:09676:52010:0:2;de:09676:52010;Niedernberg, Wasserturm 02;49,914206;9,134528;00000000;-;-;-;;BEG;-;-;-;;nein
251895;S;de:09676:52011;de:09676:52011;Roßbach, Mitteldorf;49,886125;9,241499;09676136;Leidersbach;;;;BEG;-;D925CC00CB2B;-;2026-12-12T00:00:00;nein
251896;Q;de:09676:52011:0:1;de:09676:52011;Roßbach, Mitteldorf 01;49,886281;9,241356;00000000;-;-;-;;BEG;-;-;-;;nein
251897;Q;de:09676:52011:0:2;de:09676:52011;Roßbach, Mitteldorf 02;49,885969;9,241643;00000000;-;-;-;;BEG;-;-;-;;nein
251898;Q;de:09676:52011:0:3;de:09676:52011;Roßbach, Mitteldorf 03;49,882768;9,240403;00000000;-;-;-;;BEG;-;-;-;;nein
251899;S;de:09676:52021;de:09676:52021;Obernburg, Juliusstr.;49,843727;9,148784;09676145;Obernburg a. Main;;;;BEG;-;D925CC00CB35;-;2026-12-12T00:00:00;nein
251900;Q;de:09676:52021:0:1;de:09676:52021;Obernburg, Juliusstr.1;49,843727;9,148784;00000000;-;-;-;;BEG;-;-;-;;nein
251901;S;de:09676:52401;de:09676:52401;Sommerau, Schule;49,827469;9,254678;09676123;Eschau;;;;BEG;-;D925CC00CCB1;-;1999-12-31T00:00:00;nein
251902;Q;de:09676:52401:0:1;de:09676:52401;Sommerau, Schule 01;49,827469;9,254678;00000000;-;-;-;;BEG;-;-;-;;nein
251903;S;de:09676:52402;de:09676:52402;Eschau, Schule;49,816869;9,258163;09676123;Eschau;;;;BEG;-;D925CC00CCB2;-;2026-12-11T00:00:00;nein
251904;Q;de:09676:52402:0:1;de:09676:52402;Eschau, Schule 01;49,816869;9,258163;00000000;-;-;-;;BEG;-;-;-;;nein
251905;Q;de:09676:52402:0:2;de:09676:52402;Eschau, Schule 02;49,816881;9,258199;00000000;-;-;-;;BEG;-;-;-;;nein
251906;S;de:09676:53401;de:09676:53401;Mechenhard, Kirche;49,795395;9,192811;09676122;Erlenbach a. Main;;;;BEG;-;D925CC00D099;-;2026-12-12T00:00:00;nein
251907;Q;de:09676:53401:0:1;de:09676:53401;Mechenhard, Kirche 01;49,795395;9,192811;00000000;-;-;-;;BEG;-;-;-;;nein
251908;Q;de:09676:53401:0:2;de:09676:53401;Mechenhard, Kirche 02;49,795273;9,193341;00000000;-;-;-;;BEG;-;-;-;;nein
251909;S;de:09676:53402;de:09676:53402;Mechenhard, Zum Geyersberg;49,796543;9,188526;09676122;Erlenbach a. Main;;;;BEG;-;D925CC00D09A;-;2026-12-12T00:00:00;nein
251910;Q;de:09676:53402:0:1;de:09676:53402;Mechenhard, Zum Geyersberg 01;49,796543;9,188526;00000000;-;-;-;;BEG;-;-;-;;nein
251911;Q;de:09676:53402:0:2;de:09676:53402;Mechenhard, Zum Geyersberg 02;49,796056;9,190008;00000000;-;-;-;;BEG;-;-;-;;nein
251912;S;de:09676:53403;de:09676:53403;Erlenbach/M., Schwimmbad;49,801797;9,167406;09676122;Erlenbach a. Main;;;;BEG;-;D925CC00D09B;-;2026-12-12T00:00:00;nein
251913;Q;de:09676:53403:0:1;de:09676:53403;Erlenbach/M., Schwimmbad 01;49,801797;9,167406;00000000;-;-;-;;BEG;-;-;-;;nein
251914;Q;de:09676:53403:0:2;de:09676:53403;Erlenbach/M., Schwimmbad 02;49,801744;9,16737;00000000;-;-;-;;BEG;-;-;-;;nein
251915;S;de:09676:53404;de:09676:53404;Erlenbach/M., Robert-Koch-Str.;49,808394;9,161001;09676122;Erlenbach a. Main;;;;BEG;-;D925CC00D09C;-;2026-12-12T00:00:00;nein
251916;Q;de:09676:53404:0:1;de:09676:53404;Erlenbach/M., Robert-Koch-Str. 01;49,808418;9,160938;00000000;-;-;-;;BEG;-;-;-;;nein
251917;Q;de:09676:53404:0:2;de:09676:53404;Erlenbach/M., Robert-Koch-Str. 02;49,808377;9,161073;00000000;-;-;-;;BEG;-;-;-;;nein
251918;S;de:09676:53406;de:09676:53406;Erlenbach/M., St. Josef;49,805154;9,14864;09676122;Erlenbach a. Main;;;;BEG;-;D925CC00D09E;-;2026-12-12T00:00:00;nein
251919;Q;de:09676:53406:0:1;de:09676:53406;Erlenbach/M., St. Josef 01;49,805154;9,14864;00000000;-;-;-;;BEG;-;-;-;;nein
251920;Q;de:09676:53406:0:2;de:09676:53406;Erlenbach/M., St. Josef 02;49,805142;9,148811;00000000;-;-;-;;BEG;-;-;-;;nein
251921;S;de:09676:53407;de:09676:53407;Erlenbach/M., Saarlandstr.;49,806638;9,167182;09676122;Erlenbach a. Main;;;;BEG;-;D925CC00D09F;-;2026-12-12T00:00:00;nein
251922;Q;de:09676:53407:0:1;de:09676:53407;Erlenbach/M., Saarlandstr. 01;49,806719;9,16764;00000000;-;-;-;;BEG;-;-;-;;nein
251923;Q;de:09676:53407:0:2;de:09676:53407;Erlenbach/M., Saarlandstr. 02;49,806557;9,166724;00000000;-;-;-;;BEG;-;-;-;;nein
251924;S;de:09676:53408;de:09676:53408;Erlenbach/M., Pfützenäcker;49,805362;9,160696;09676122;Erlenbach a. Main;;;;BEG;-;D925CC00D0A0;-;2026-12-12T00:00:00;nein
251925;Q;de:09676:53408:0:1;de:09676:53408;Erlenbach/M., Pfützenäcker 01;49,805339;9,160741;00000000;-;-;-;;BEG;-;-;-;;nein
251926;Q;de:09676:53408:0:2;de:09676:53408;Erlenbach/M., Pfützenäcker 02;49,805385;9,160651;00000000;-;-;-;;BEG;-;-;-;;nein
251927;S;de:09676:53410;de:09676:53410;Mechenhard, Weingut Zöller;49,794954;9,196718;09676122;Erlenbach a. Main;;;;BEG;-;D925CC00D0A2;-;2026-12-12T00:00:00;nein
251928;Q;de:09676:53410:0:1;de:09676:53410;Mechenhard, Weingut Zöller 01;49,794954;9,196718;00000000;-;-;-;;BEG;-;-;-;;nein
251929;Q;de:09676:53410:0:2;de:09676:53410;Mechenhard, Weingut Zöller 02;49,794885;9,196602;00000000;-;-;-;;BEG;-;-;-;;nein
251930;S;de:09676:53430;de:09676:53430;Erlenbach/M., Waldfriedhof;49,816347;9,164065;09676122;Erlenbach a. Main;;;;BEG;-;D925CC00D0B6;-;2026-12-11T00:00:00;nein
251931;Q;de:09676:53430:0:1;de:09676:53430;Erlenbach/M., Waldfriedhof 01;49,816347;9,164065;00000000;-;-;-;;BEG;-;-;-;;nein
251932;S;de:09676:53431;de:09676:53431;Erlenbach/M., Barbarossaschule;49,808133;9,156132;09676122;Erlenbach a. Main;;;;BEG;-;D925CC00D0B7;-;2026-12-12T00:00:00;nein
251933;Q;de:09676:53431:0:1;de:09676:53431;Erlenbach/M., Barbarossaschule 01;49,808133;9,156132;00000000;-;-;-;;BEG;-;-;-;;nein
251934;Q;de:09676:53431:0:2;de:09676:53431;Erlenbach/M., Barbarossaschule 02;49,808029;9,156141;00000000;-;-;-;;BEG;-;-;-;;nein
251935;Q;de:09676:53431:0:3;de:09676:53431;Erlenbach/M., Barbarossaschule 03;49,808655;9,15642;00000000;-;-;-;;BEG;-;-;-;;nein
251936;S;de:09676:53432;de:09676:53432;Erlenbach/M., Dreispitzweg;49,810742;9,1444;09676122;Erlenbach a. Main;;;;BEG;-;D925CC00D0B8;-;2026-12-12T00:00:00;nein
251937;Q;de:09676:53432:0:1;de:09676:53432;Erlenbach/M., Dreispitzweg 01;49,810742;9,1444;00000000;-;-;-;;BEG;-;-;-;;nein
251938;Q;de:09676:53432:0:2;de:09676:53432;Erlenbach/M., Dreispitzweg 02;49,810389;9,144652;00000000;-;-;-;;BEG;-;-;-;;nein
251939;S;de:09676:53433;de:09676:53433;Erlenbach/M., Strubeplatz;49,808145;9,143852;09676122;Erlenbach a. Main;;;;BEG;-;D925CC00D0B9;-;2026-12-12T00:00:00;nein
251940;Q;de:09676:53433:0:1;de:09676:53433;Erlenbach/M., Strubeplatz 01;49,808145;9,143852;00000000;-;-;-;;BEG;-;-;-;;nein
251941;Q;de:09676:53433:0:2;de:09676:53433;Erlenbach/M., Strubeplatz 02;49,808267;9,143852;00000000;-;-;-;;BEG;-;-;-;;nein
251942;S;de:09676:53435;de:09676:53435;Erlenbach/M., Dr.-Vits-Schule;49,804829;9,156977;09676122;Erlenbach a. Main;;;;BEG;-;D925CC00D0BB;-;2026-12-11T00:00:00;nein
251943;Q;de:09676:53435:0:1;de:09676:53435;Erlenbach/M., Dr.-Vits-Schule 01;49,804829;9,156977;00000000;-;-;-;;BEG;-;-;-;;nein
251944;Q;de:09676:53435:0:2;de:09676:53435;-;49,804829;9,156977;00000000;-;-;-;;BEG;-;-;-;;nein
251945;S;de:09676:53436;de:09676:53436;Erlenbach/M., Dr.-Jordan-Str.;49,828078;9,15598;09676122;Erlenbach a. Main;;;;BEG;-;D925CC00D0BC;-;2026-12-11T00:00:00;nein
251946;Q;de:09676:53436:0:1;de:09676:53436;Erlenbach/M., Dr.-Jordan-Str. 01;49,828321;9,156114;00000000;-;-;-;;BEG;-;-;-;;nein
251947;Q;de:09676:53436:0:2;de:09676:53436;Erlenbach/M., Dr.-Jordan-Str. 02;49,82784;9,155836;00000000;-;-;-;;BEG;-;-;-;;nein
251948;S;de:09676:53437;de:09676:53437;Erlenbach/M., St-Maurice-Platz;49,802347;9,16101;09676122;Erlenbach a. Main;;;;BEG;-;D925CC00D0BD;-;2026-12-12T00:00:00;nein
251949;Q;de:09676:53437:0:2;de:09676:53437;Erlenbach/M., St-Maurice-Platz 02;49,802347;9,16101;00000000;-;-;-;;BEG;-;-;-;;nein
251950;S;de:09676:53501;de:09676:53501;Kirchzell, Kirche;49,617982;9,177153;09676131;Kirchzell;;;;BEG;-;D925CC00D0FD;-;2026-12-11T00:00:00;nein
251951;Q;de:09676:53501:0:1;de:09676:53501;Kirchzell, Kirche 01;49,618005;9,177189;00000000;-;-;-;;BEG;-;-;-;;nein
251952;Q;de:09676:53501:0:2;de:09676:53501;Kirchzell, Kirche 02;49,617959;9,177108;00000000;-;-;-;;BEG;-;-;-;;nein
251953;S;de:09676:53502;de:09676:53502;Kirchzell, Rathaus;49,619355;9,179264;09676131;Kirchzell;;;;BEG;-;D925CC00D0FE;-;2026-12-11T00:00:00;nein
251954;Q;de:09676:53502:0:1;de:09676:53502;Kirchzell, Rathaus 01;49,619262;9,179129;00000000;-;-;-;;BEG;-;-;-;;nein
251955;Q;de:09676:53502:0:2;de:09676:53502;Kirchzell, Rathaus 02;49,619443;9,179399;00000000;-;-;-;;BEG;-;-;-;;nein
251956;S;de:09676:53503;de:09676:53503;Kirchzell, Abzw. Buch;49,619908;9,199853;09676131;Kirchzell;;;;BEG;-;D925CC00D0FF;-;2026-12-11T00:00:00;nein
251957;Q;de:09676:53503:0:1;de:09676:53503;Kirchzell, Abzw. Buch 01;49,619943;9,200213;00000000;-;-;-;;BEG;-;-;-;;nein
251958;Q;de:09676:53503:0:2;de:09676:53503;Kirchzell, Abzw. Buch 02;49,619879;9,199494;00000000;-;-;-;;BEG;-;-;-;;nein
251959;S;de:09676:53504;de:09676:53504;Amorbach, Pulvermühle;49,628137;9,207606;09676112;Amorbach;;;;BEG;-;D925CC00D100;-;2026-12-11T00:00:00;nein
251960;Q;de:09676:53504:0:1;de:09676:53504;Amorbach, Pulvermühle 01;49,628142;9,207669;00000000;-;-;-;;BEG;-;-;-;;nein
251961;Q;de:09676:53504:0:2;de:09676:53504;Amorbach, Pulvermühle 02;49,628131;9,207543;00000000;-;-;-;;BEG;-;-;-;;nein
251962;S;de:09676:53505;de:09676:53505;Amorbach, Finanzamt;49,644473;9,222284;09676112;Amorbach;;;;BEG;-;D925CC00D101;-;2026-12-11T00:00:00;nein
251963;Q;de:09676:53505:0:1;de:09676:53505;Amorbach, Finanzamt 01;49,644619;9,222329;00000000;-;-;-;;BEG;-;-;-;;nein
251964;Q;de:09676:53505:0:2;de:09676:53505;Amorbach, Finanzamt 02;49,644328;9,222248;00000000;-;-;-;;BEG;-;-;-;;nein
251965;Q;de:09676:53505:0:3;de:09676:53505;Amorbach, Finanzamt 03;49,644619;9,222329;00000000;-;-;-;;BEG;-;-;-;;nein
251966;S;de:09676:53506;de:09676:53506;Schneeberg, Kirche;49,640401;9,247087;09676156;Schneeberg;;;;BEG;-;D925CC00D102;-;2026-12-11T00:00:00;nein
251967;Q;de:09676:53506:0:1;de:09676:53506;Schneeberg, Kirche 01;49,640401;9,247087;00000000;-;-;-;;BEG;-;-;-;;nein
251968;Q;de:09676:53506:0:2;de:09676:53506;Schneeberg, Kirche 02;49,640401;9,247087;00000000;-;-;-;;BEG;-;-;-;;nein
251969;S;de:09676:53508;de:09676:53508;Amorbach, Seniorenheim;49,645869;9,221278;09676112;Amorbach;;;;BEG;-;D925CC00D104;-;2026-12-11T00:00:00;nein
251970;Q;de:09676:53508:0:1;de:09676:53508;Amorbach, Seniorenheim 01;49,645799;9,221413;00000000;-;-;-;;BEG;-;-;-;;nein
251971;Q;de:09676:53508:0:2;de:09676:53508;Amorbach, Seniorenheim 02;49,645933;9,221144;00000000;-;-;-;;BEG;-;-;-;;nein
251972;S;de:09676:53509;de:09676:53509;Amorbach, Weilbacher Str.;49,650598;9,220362;09676112;Amorbach;;;;BEG;-;D925CC00D105;-;2026-12-11T00:00:00;nein
251973;Q;de:09676:53509:0:1;de:09676:53509;Amorbach, Weilbacher Str. 01;49,650679;9,220173;00000000;-;-;-;;BEG;-;-;-;;nein
251974;Q;de:09676:53509:0:2;de:09676:53509;Amorbach, Weilbacher Str. 02;49,650522;9,22056;00000000;-;-;-;;BEG;-;-;-;;nein
251975;S;de:09676:53510;de:09676:53510;Weilbach, Rathaus;49,666886;9,215053;09676165;Weilbach;;;;BEG;-;D925CC00D106;-;2026-12-11T00:00:00;nein
251976;Q;de:09676:53510:0:1;de:09676:53510;Weilbach, Rathaus 01;49,666886;9,215053;00000000;-;-;-;;BEG;-;-;-;;nein
251977;Q;de:09676:53510:0:2;de:09676:53510;Weilbach, Rathaus 02;49,666886;9,215053;00000000;-;-;-;;BEG;-;-;-;;nein
251978;S;de:09676:53512;de:09676:53512;Weckbach, Ortsmitte;49,674479;9,176578;09676165;Weilbach;;;;BEG;-;D925CC00D108;-;2026-12-11T00:00:00;nein
251979;Q;de:09676:53512:0:1;de:09676:53512;Weckbach, Ortsmitte 01;49,67449;9,176704;00000000;-;-;-;;BEG;-;-;-;;nein
251980;Q;de:09676:53512:0:2;de:09676:53512;Weckbach, Ortsmitte 02;49,674467;9,176452;00000000;-;-;-;;BEG;-;-;-;;nein
251981;S;de:09676:53513;de:09676:53513;Weilbach, Brücke;49,669241;9,210894;09676165;Weilbach;;;;BEG;-;D925CC00D109;-;2026-12-11T00:00:00;nein
251982;Q;de:09676:53513:0:1;de:09676:53513;Weilbach, Brücke 01;49,669334;9,211011;00000000;-;-;-;;BEG;-;-;-;;nein
251983;Q;de:09676:53513:0:2;de:09676:53513;Weilbach, Brücke 02;49,669148;9,210768;00000000;-;-;-;;BEG;-;-;-;;nein
251984;S;de:09676:53515;de:09676:53515;Breitendiel, B 469;49,691817;9,223551;09676139;Miltenberg;;;;BEG;-;D925CC00D10B;-;2026-11-01T00:00:00;nein
251985;Q;de:09676:53515:0:1;de:09676:53515;Breitendiel, B 469 01;49,691817;9,223551;00000000;-;-;-;;BEG;-;-;-;;nein
251986;Q;de:09676:53515:0:2;de:09676:53515;Breitendiel, B 469 02;49,691003;9,223596;00000000;-;-;-;;BEG;-;-;-;;nein
251987;S;de:09676:53516;de:09676:53516;Miltenberg, Mainzer Tor;49,703188;9,238472;09676139;Miltenberg;;;;BEG;-;D925CC00D10C;-;2026-12-12T00:00:00;nein
251988;Q;de:09676:53516:0:1;de:09676:53516;Miltenberg, Mainzer Tor 01;49,703199;9,238472;00000000;-;-;-;;BEG;-;-;-;;nein
